mal_id,mean_score_reco,max_score_reco,min_score_reco,mean_members_reco,max_members_reco,min_members_reco
12815,7.3875,8.47,6.31,258893.6,1720151.0,4049.0
12823,6.67,6.67,6.67,55130.0,55130.0,55130.0
12851,7.32,7.32,7.32,75288.0,75288.0,75288.0
12863,7.415,7.49,7.34,55672.0,64265.0,47079.0
12865,7.25,8.16,5.88,521113.6666666667,1201583.0,169253.0
12867,8.475000000000001,8.64,8.31,1343005.5,2359308.0,326703.0
12875,7.362,8.37,6.1,160873.0,1281899.0,2965.0
12883,7.554054054054054,8.74,6.24,437170.6621621622,2581334.0,10019.0
12885,5.779999999999999,5.81,5.75,3643.0,5972.0,1314.0
12887,6.23,7.08,5.38,7800.5,14453.0,1148.0
12893,7.87,8.47,7.45,419012.3333333333,959723.0,143885.0
12899,6.09,6.09,6.09,2421.0,2421.0,2421.0
12905,5.72,5.72,5.72,1167.0,1167.0,1167.0
12907,7.6899999999999995,8.41,7.01,200950.0,357587.0,22536.0
12917,7.766249999999999,8.56,6.18,351359.8888888889,1135281.0,226.0
12921,7.67,7.67,7.67,67806.0,67806.0,67806.0
12929,7.26,7.86,7.03,53030.5,119650.0,16711.0
12957,6.92,7.47,6.38,13285.92857142857,23236.0,4901.0
12963,6.98,7.34,6.62,53768.0,87825.0,19711.0
12967,7.170232558139535,8.35,5.67,642839.1395348837,3232300.0,11926.0
12979,7.4575000000000005,8.55,6.17,183303.3076923077,513936.0,230.0
12995,5.83,5.83,5.83,6989.0,6989.0,6989.0
12997,6.812857142857142,7.55,5.88,23725.14285714286,63770.0,7067.0
13019,6.3975,7.39,5.99,13413.5,33546.0,4650.0
13029,6.026666666666667,6.28,5.82,1707.3333333333333,2532.0,705.0
13051,5.05,5.05,5.05,1001.0,1001.0,1001.0
13053,6.390000000000001,7.2,5.62,8109.666666666667,19129.0,1711.0
13057,6.533333333333334,7.03,5.76,17798.666666666668,35613.0,4291.0
13115,7.55,8.28,7.08,205879.0,517633.0,39578.0
13125,7.53360248447205,9.1,1.89,667715.2732919254,4230312.0,6705.0
13139,7.065,7.84,5.82,321167.125,962019.0,8414.0
13141,6.87375,7.67,6.26,71232.0,112880.0,45677.0
13145,7.785,8.07,7.5,283639.5,420034.0,147245.0
13159,6.96,7.82,5.46,242441.5,855507.0,7667.0
13161,7.0875510204081635,8.48,5.67,728896.4897959183,3430848.0,30599.0
13163,7.07,8.21,5.89,61644.857142857145,252985.0,3792.0
13169,7.52,8.24,6.29,177296.5,349046.0,3360.0
13171,6.66090909090909,7.87,4.66,143051.81818181818,843305.0,1936.0
13173,7.96,7.96,7.96,633283.0,633283.0,633283.0
13175,7.07,7.99,6.02,280244.3333333333,737807.0,2473.0
13177,5.38,5.38,5.38,962.0,1523.0,401.0
13185,7.135,8.18,6.46,241981.5,666459.0,6045.0
13201,6.957666666666666,7.78,6.33,133059.93333333332,666459.0,5344.0
13203,7.475238095238095,8.75,6.08,371773.7619047619,1999997.0,6838.0
13215,7.9399999999999995,8.53,7.35,384927.0,740319.0,29535.0
13217,7.01,7.01,7.01,10377.0,10377.0,10377.0
13219,6.7,6.7,6.7,38661.0,38661.0,38661.0
13221,7.053333333333333,7.6,6.56,72814.6,717331.0,6807.0
13231,6.69,6.69,6.69,4805.0,4805.0,4805.0
13239,6.79,7.5,6.04,44531.0,117189.0,6618.0
13249,7.355,7.89,6.82,193741.5,382303.0,5180.0
13253,7.225,8.53,5.92,371378.0,740319.0,2437.0
13255,7.535,7.96,7.11,337151.0,633283.0,41019.0
13261,7.68,9.07,6.29,1394720.0,2737090.0,52350.0
13263,6.493333333333333,6.73,6.27,20848.666666666668,28224.0,11007.0
13281,6.565,7.33,5.79,8697.25,19129.0,1483.0
13283,7.185,8.27,6.5,145411.0,529564.0,45739.0
13299,7.52,7.52,7.52,275163.0,275163.0,275163.0
13303,8.26,8.26,8.26,381684.0,381684.0,381684.0
13311,6.6175,7.37,6.22,102343.5,405682.0,997.0
13325,6.61,6.61,6.61,9178.0,9178.0,9178.0
13331,8.495,8.91,8.03,1654205.1666666667,4170767.0,562655.0
13333,7.628292682926829,8.93,5.42,525513.731707317,2359308.0,17668.0
13335,8.087692307692308,8.77,7.16,657579.7692307692,1977969.0,37442.0
13349,7.618461538461539,8.55,6.83,155267.61538461538,585231.0,11343.0
13357,6.36,6.36,6.36,36442.0,36442.0,36442.0
13367,6.850357142857143,8.05,5.83,421156.8214285714,1450550.0,23328.0
13369,5.18,5.18,5.18,2503.0,2503.0,2503.0
13377,6.2,6.2,6.2,22093.0,22093.0,22093.0
13379,6.766666666666667,6.9,6.59,31328.666666666668,69271.0,11091.0
13391,7.2808,8.29,6.37,166637.84,696193.0,13812.0
13405,4.362777777777778,8.56,1.89,121244.16666666667,1006593.0,771.0
13409,8.09,8.09,8.09,308837.0,308837.0,308837.0
13427,5.983333333333333,6.37,5.46,11721.666666666666,18577.0,7667.0
13429,7.405,8.25,6.19,256548.0,810578.0,27170.0
13441,8.36,8.36,8.36,1962199.0,1962199.0,1962199.0
13495,6.449999999999999,6.64,6.26,6272.0,7839.0,4705.0
13513,7.156666666666666,8.56,5.31,1429893.3333333333,4230312.0,570.0
13535,7.46241935483871,9.02,6.09,454657.48387096776,1812885.0,13639.0
13551,6.88,6.88,6.88,7989.0,7989.0,7989.0
13553,4.67,4.67,4.67,4362.0,4362.0,4362.0
13559,6.034000000000001,6.89,5.44,10892.0,16822.0,4291.0
13561,7.27,7.27,7.27,985734.0,985734.0,985734.0
13563,6.06,6.85,5.27,9733.5,17988.0,1479.0
13585,7.635,8.57,5.51,374313.8214285714,1679420.0,3230.0
13595,6.655,6.87,6.06,10839.333333333334,15068.0,6546.0
13599,7.5546875,9.07,6.13,574292.875,2737090.0,10793.0
13601,7.511264367816092,9.1,5.49,665194.9195402298,4170767.0,1072.0
13629,6.85125,8.93,5.26,244562.28,2164124.0,238.0
13655,7.474210526315789,8.93,5.51,768587.0,2318129.0,16850.0
13659,6.923750000000001,8.13,5.44,685565.3333333334,3232300.0,11286.0
13663,6.9544,7.98,5.75,497436.56,1505271.0,71893.0
13667,8.315,8.9,7.51,501043.5,1708355.0,64795.0
13673,6.803999999999999,7.81,4.88,230022.0,982658.0,2917.0
13691,7.55,7.55,7.55,993216.0,993216.0,993216.0
13709,7.55,8.52,6.58,754195.5,1318273.0,190118.0
13715,4.476666666666667,5.04,4.19,45760.333333333336,132882.0,2173.0
13755,,,,195.0,195.0,195.0
13759,7.5182442748091605,8.93,6.07,635626.1145038168,3232300.0,27924.0
13785,6.962000000000001,7.37,6.75,19659.6,29907.0,14842.0
13789,5.45,5.45,5.45,3944.0,3944.0,3944.0
13807,6.8183333333333325,7.87,3.28,868593.1666666666,1750083.0,197735.0
13833,7.304642857142857,8.3,5.79,379118.64285714284,2164124.0,5816.0
13843,6.463333333333334,6.84,6.21,13465.0,27763.0,4846.0
13851,6.43,6.56,6.3,454518.5,595769.0,313268.0
13859,7.17,7.17,7.17,105150.0,105150.0,105150.0
13863,7.0183333333333335,7.93,6.02,241969.33333333334,993216.0,10538.0
13917,6.59,6.59,6.59,69271.0,69271.0,69271.0
13937,6.61,6.61,6.61,9178.0,9178.0,9178.0
13971,5.19,6.42,4.28,3157.0,7166.0,1028.0
14045,7.088235294117647,8.27,6.2,193402.9411764706,647776.0,7974.0
14049,4.41,4.41,4.41,21612.0,21612.0,21612.0
14069,5.73,5.73,5.73,1058.0,1058.0,1058.0
14073,7.101538461538461,7.76,6.37,355695.8461538461,1431804.0,28966.0
14075,7.604333333333333,9.1,6.02,895333.6111111111,4230312.0,30695.0
14123,6.77,6.77,6.77,10608.0,10608.0,10608.0
14127,7.07,7.24,6.9,46735.5,59416.0,34055.0
14129,6.3933333333333335,6.81,5.82,24017.0,69271.0,4359.0
14131,7.137076923076924,9.02,5.17,299512.1076923077,2401830.0,2739.0
14145,6.627,7.61,5.88,147591.3,307051.0,33124.0
14175,7.45,8.56,5.42,328626.3333333333,852836.0,7999.0
14183,6.63,6.63,6.63,4094.0,4094.0,4094.0
14199,6.6360465116279075,8.13,4.88,334964.27906976745,1302616.0,14661.0
14227,7.621971830985915,8.93,5.42,694468.647887324,2359308.0,27508.0
14235,5.01,5.01,5.01,624.0,624.0,624.0
14237,6.731428571428571,7.4,5.97,174153.57142857142,666500.0,5176.0
14247,7.19,7.19,7.19,33362.0,33362.0,33362.0
14277,7.124615384615385,8.47,5.81,188542.92307692306,959723.0,22908.0
14283,7.174347826086956,8.64,6.27,339564.52173913043,1962199.0,6363.0
14289,7.572096774193548,8.93,6.43,544741.2258064516,2525565.0,25456.0
14293,7.597333333333334,8.09,6.24,792277.2,2164124.0,21408.0
14317,7.1414285714285715,7.98,5.22,225537.14285714287,1006044.0,4296.0
14333,7.278571428571429,9.03,5.57,799631.1428571428,3080867.0,1917.0
14345,7.173703703703704,9.07,4.58,755067.913580247,4230312.0,15085.0
14347,7.438571428571429,8.69,6.05,134408.42857142858,517633.0,2722.0
14349,7.3372,8.77,5.73,480111.24,3212739.0,5472.0
14353,7.517142857142858,8.62,6.17,461214.71428571426,4170767.0,2296.0
14355,7.122903225806452,8.5,5.51,177683.4516129032,1105066.0,9661.0
14359,7.25,8.04,6.37,147289.66666666666,325575.0,52029.0
14373,7.23375,9.07,6.02,465891.75,2737090.0,7166.0
14379,6.77,6.8,6.74,11380.5,12965.0,9796.0
14397,8.012,8.64,6.61,566408.7,2359308.0,21199.0
14407,7.299444444444443,8.38,5.52,645611.1111111111,2380325.0,7027.0
14467,7.345070422535211,8.71,5.23,727501.9436619718,2513139.0,12833.0
14479,7.21,7.28,7.14,637626.5,1094242.0,181011.0
14511,7.708333333333333,8.17,7.4,254513.83333333334,452469.0,27199.0
14513,7.70171052631579,9.1,6.2,928941.75,3576199.0,8259.0
14515,7.427586206896552,8.32,6.41,450660.0689655172,1528892.0,67503.0
14527,7.364166666666667,8.73,6.49,560482.75,2581334.0,70978.0
14537,5.25,5.25,5.25,3739.0,3739.0,3739.0
14539,7.105,7.16,7.05,21709.5,25905.0,17514.0
14543,7.19,7.32,7.09,228171.0,648011.0,17514.0
14563,6.478333333333334,6.82,6.08,29852.5,53950.0,6383.0
14617,6.72,6.72,6.72,12177.0,12177.0,12177.0
14627,6.1,6.1,6.1,6047.0,6047.0,6047.0
14629,6.922499999999999,7.32,6.26,45126.25,87237.0,9612.0
14645,7.288333333333333,8.01,6.78,341498.8333333333,1039571.0,39232.0
14647,7.75,8.04,7.46,418477.5,589606.0,247349.0
14657,6.306,7.13,5.74,10877.4,23076.0,5575.0
14659,6.91,7.07,6.75,16431.0,18803.0,14059.0
14669,7.725833333333334,8.93,6.89,826330.3333333334,2525565.0,153943.0
14713,7.4605263157894735,8.94,5.42,461495.64210526313,2273787.0,4685.0
14719,7.599449541284404,9.1,4.14,810865.8623853211,4230312.0,1318.0
14741,7.477131147540984,9.07,5.86,782915.893442623,3232300.0,28999.0
14749,7.327234042553191,8.93,5.95,785167.8297872341,2525565.0,101156.0
14751,7.3965000000000005,8.38,5.78,320129.0,1372633.0,14089.0
14753,7.702307692307692,8.04,7.33,795463.2307692308,2318129.0,85765.0
14765,7.4075,9.02,6.03,630980.6136363636,3232300.0,2290.0
14807,7.91,8.3,7.21,1032024.0,2234314.0,77375.0
14811,7.110285714285713,8.04,5.17,404220.6,2318129.0,6795.0
14813,7.580344827586208,9.07,5.51,737440.4051724138,3430848.0,42062.0
14827,6.734999999999999,6.83,6.64,180664.5,217852.0,143477.0
14829,7.152666666666667,8.38,5.52,351094.23333333334,2318129.0,5306.0
14833,7.4037500000000005,9.02,6.63,666573.4107142857,3232300.0,20926.0
14837,7.88,7.92,7.84,56910.5,101063.0,12758.0
14853,8.77,8.77,8.77,989110.0,1977969.0,251.0
14913,6.29,6.29,6.29,16423.0,16423.0,16423.0
14921,7.491714285714285,8.3,6.39,621835.1714285715,2273787.0,6705.0
14941,7.623333333333334,7.88,7.28,331623.3333333333,1105066.0,26010.0
14951,7.49,7.49,7.49,10005.0,10005.0,10005.0
14967,7.426666666666667,8.2,6.28,675561.5833333334,1528892.0,143873.0
14989,6.493333333333333,7.24,5.82,12549.666666666666,28866.0,2884.0
14991,6.915,7.55,6.63,23921.5,63770.0,9146.0
14993,6.78,6.86,6.7,8354.0,8883.0,7825.0
15005,6.437857142857142,7.53,5.42,190844.92857142858,687519.0,10524.0
15021,6.283333333333334,6.97,5.71,4693.333333333333,11369.0,1352.0
15037,6.667307692307692,7.87,3.28,605898.7307692308,2984661.0,5382.0
15039,7.908571428571428,8.93,7.24,1122780.0,2525565.0,150095.0
15043,6.576666666666667,7.63,5.84,29277.333333333332,33939.0,22992.0
15045,6.409999999999999,8.09,3.28,244849.4,421734.0,22534.0
15051,7.196164383561644,8.73,4.77,281901.7123287671,2581334.0,768.0
15059,7.868333333333333,8.75,5.93,750090.6666666666,1999997.0,1561.0
15061,7.1702702702702705,8.18,5.38,165534.4054054054,1201583.0,1341.0
15077,7.1975,7.99,6.34,71369.0,150095.0,8146.0
15085,7.006666666666668,9.07,4.73,407960.50980392157,2737090.0,11286.0
15097,6.903999999999999,7.55,6.26,23720.4,63770.0,4258.0
15109,7.261428571428572,8.93,5.95,368775.3714285714,3430848.0,11572.0
15117,7.13,7.13,7.13,421444.0,421444.0,421444.0
15119,6.656818181818181,7.98,5.57,384768.7272727273,3232300.0,8655.0
15125,6.96433962264151,8.47,5.4,266172.71698113205,2096852.0,2936.0
15127,7.31,7.31,7.31,79794.0,79794.0,79794.0
15133,6.9719999999999995,8.55,6.24,229819.6,482226.0,12501.0
15137,4.970000000000001,5.07,4.87,2245.5,2787.0,1704.0
15195,6.263333333333333,7.47,4.45,57348.666666666664,105332.0,22918.0
15197,8.073333333333332,9.03,7.38,1294557.8333333333,4170767.0,87126.0
15201,8.06,8.06,8.06,264849.0,264849.0,264849.0
15211,8.04,8.04,8.04,589606.0,589606.0,589606.0
15225,7.326410256410257,9.07,6.0,658711.5641025641,2737090.0,22326.0
15227,7.7043478260869565,8.77,6.45,408758.8695652174,1977969.0,1081.0
15279,6.48,6.48,6.48,5834.0,5834.0,5834.0
15291,6.736666666666667,7.15,6.43,8131.333333333333,14120.0,2660.0
15313,7.308571428571428,7.86,6.37,328300.0,1105066.0,6371.0
15315,7.260819672131148,8.48,5.95,763636.9836065574,3430848.0,7061.0
15335,8.348333333333334,8.59,7.69,1147893.1666666667,3430848.0,372060.0
15359,7.701666666666667,8.41,6.6,306773.1666666667,875726.0,39356.0
15377,6.6925,7.46,6.27,367568.5,953931.0,59055.0
15379,7.508035714285714,8.93,6.39,708174.3392857143,2525565.0,9958.0
15389,6.6525,7.36,6.01,4094.5,10437.0,784.0
15391,5.992142857142857,7.4,4.29,169563.57142857142,627775.0,11071.0
15409,6.609999999999999,7.36,5.68,15010.285714285714,29864.0,3957.0
15417,7.8575,8.23,7.12,343784.0,869168.0,120020.0
15423,6.64,6.64,6.64,2676.0,2676.0,2676.0
15439,7.46375,8.37,6.6,241740.0,718525.0,8097.0
15451,6.922499999999999,7.71,6.14,506882.3333333333,1632879.0,105820.0
15455,7.21,7.21,7.21,21164.0,21164.0,21164.0
15489,7.394615384615384,9.03,6.33,573170.5384615385,3080867.0,10893.0
15527,5.543333333333333,6.68,4.69,8555.0,24452.0,587.0
15529,4.995,5.3,4.69,759.5,1087.0,432.0
15533,6.416666666666667,6.83,5.79,28753.0,77993.0,875.0
15535,7.83,7.83,7.83,96942.0,96942.0,96942.0
15537,7.1175,7.7,6.14,39713.25,63770.0,7892.0
15539,6.3,7.01,5.54,16429.714285714286,36920.0,7702.0
15545,5.54,5.54,5.54,16761.0,16761.0,16761.0
15547,7.74,7.74,7.74,80216.0,80216.0,80216.0
15565,7.46,7.46,7.46,953931.0,953931.0,953931.0
15583,7.146941176470588,8.42,5.17,613260.1176470588,3323322.0,6795.0
15605,6.689090909090909,8.16,5.13,258097.84848484848,1314178.0,959.0
15613,7.41170731707317,8.77,6.3,455693.48780487804,2273787.0,10575.0
15649,7.34,7.45,7.27,163304.33333333334,367703.0,21259.0
15651,7.2,7.2,7.2,54756.0,54756.0,54756.0
15673,5.7,5.7,5.7,1984.0,1984.0,1984.0
15687,7.45,7.45,7.45,100951.0,100951.0,100951.0
15689,7.233333333333333,8.3,6.63,689203.5,2234314.0,92714.0
15699,7.2316666666666665,8.24,5.97,515697.4166666667,1632879.0,12258.0
15729,6.9,6.9,6.9,407834.0,407834.0,407834.0
15731,8.120000000000001,8.93,7.35,636537.8,1679420.0,38579.0
15751,7.200270270270271,8.93,5.12,489594.5675675676,3430848.0,2675.0
15771,8.016,8.48,7.26,1062752.2,3430848.0,138577.0
15775,7.737,9.02,6.25,477428.9,1632879.0,31818.0
15793,7.114999999999999,8.36,5.54,295567.6666666667,1962199.0,3101.0
15795,6.78625,7.78,5.98,183033.625,666459.0,2532.0
15809,7.496015625,9.02,6.13,696031.6015625,3430848.0,4705.0
15813,7.554444444444444,8.77,7.03,407060.3333333333,1977969.0,28347.0
15839,6.41,6.41,6.41,9592.0,9592.0,9592.0
15841,6.8500000000000005,7.04,6.61,14864.333333333334,17449.0,12742.0
15843,6.8525,7.24,6.22,17541.0,34055.0,7825.0
15845,6.53,6.58,6.48,10502.5,12921.0,8084.0
15847,6.403333333333333,6.92,6.02,22434.0,31530.0,6948.0
15863,7.195,8.64,5.96,248527.4642857143,1764293.0,4912.0
15867,6.23,6.23,6.23,8391.0,8391.0,8391.0
15883,7.338461538461539,8.27,6.47,452444.1538461539,2100581.0,42031.0
15891,6.29,6.29,6.29,9679.0,9679.0,9679.0
15895,6.868888888888889,8.04,5.68,423616.22222222225,2318129.0,1678.0
15911,7.447368421052632,8.5,5.82,253778.02631578947,1105066.0,22036.0
15915,7.145,7.36,6.93,5204.5,6450.0,3959.0
15933,6.876666666666667,8.01,4.82,100055.22222222222,264751.0,13328.0
15937,5.845000000000001,6.0,5.69,8001.5,9058.0,6945.0
15961,7.4,7.4,7.4,49612.0,49612.0,49612.0
15963,7.8149999999999995,7.93,7.7,228577.5,303621.0,153534.0
15977,5.18,5.18,5.18,413.0,413.0,413.0
16001,7.806666666666666,8.59,7.15,834784.5,2318129.0,203684.0
16005,7.547948717948718,8.78,6.31,803783.5128205129,2984661.0,17475.0
16009,7.676491228070176,9.29,6.56,689843.3157894737,4170767.0,19945.0
16011,7.374666666666667,8.53,5.95,854561.7333333333,3212739.0,58466.0
16023,6.046,7.08,4.7,326449.1,723038.0,5685.0
16027,8.77,8.77,8.77,1977969.0,1977969.0,1977969.0
16035,7.395882352941177,8.35,5.97,575383.6176470588,2513139.0,66323.0
16049,7.614,9.07,7.08,942423.0,3212739.0,48869.0
16051,7.445,8.2,6.69,470654.5,907846.0,33463.0
16059,6.8,6.8,6.8,12836.0,12836.0,12836.0
16067,7.694999999999999,8.94,5.42,704017.0972222222,2942216.0,2013.0
16091,6.195,6.24,6.15,6528.5,7003.0,6054.0
16099,6.6579999999999995,7.44,6.27,48285.6,62303.0,28224.0
16123,6.88,6.88,6.88,14811.0,14811.0,14811.0
16131,7.03,7.03,7.03,2051.0,2051.0,2051.0
16149,7.459999999999999,7.79,6.94,164024.4,432824.0,1720.0
16157,6.952272727272727,9.07,5.67,561286.4545454546,3232300.0,12501.0
16169,6.570416666666667,8.15,5.4,123547.83333333333,1105066.0,2102.0
16187,5.745,6.29,5.2,7838.0,12582.0,3094.0
16189,6.8340000000000005,7.13,6.21,12071.6,23076.0,5111.0
16201,7.492826086956522,8.83,5.22,658715.695652174,4170767.0,7731.0
16211,8.37,9.02,7.62,644794.8,1318273.0,68910.0
16233,6.633333333333333,7.46,6.16,9385.333333333334,20317.0,2757.0
16241,7.62,8.78,6.16,452005.2,1670733.0,8789.0
16245,7.47,7.47,7.47,47288.0,47288.0,47288.0
16247,6.03,6.03,6.03,2890.0,2890.0,2890.0
16251,7.5,7.5,7.5,77084.0,77084.0,77084.0
16255,6.11,6.11,6.11,47107.0,47107.0,47107.0
16261,8.03,8.03,8.03,1812885.0,1812885.0,1812885.0
16273,6.96,6.96,6.96,15674.0,15674.0,15674.0
16317,6.540000000000001,7.88,5.42,84145.4,208046.0,1742.0
16331,5.533333333333334,6.39,4.05,4444.5,10309.0,1735.0
16345,8.145,8.28,8.01,2851762.5,3035328.0,2668197.0
16353,7.363829787234043,8.4,5.81,457402.2978723404,1877970.0,33576.0
16355,7.156923076923077,8.04,5.95,552749.5769230769,2100581.0,61270.0
16381,6.363333333333333,7.79,5.43,112343.33333333333,321566.0,429.0
16389,5.16,5.16,5.16,1296.0,1296.0,1296.0
16397,6.593636363636364,7.64,5.74,257045.54545454544,710189.0,5619.0
16405,6.215833333333333,7.46,4.62,87038.5,320083.0,5758.0
16417,7.564318181818181,8.93,6.64,408149.0681818182,2318129.0,4481.0
16419,7.280909090909091,8.38,5.78,353398.36363636365,1372633.0,17167.0
16434,7.5633333333333335,8.64,6.88,176849.33333333334,489086.0,10510.0
16436,4.812307692307693,8.56,2.01,401226.3846153846,4230312.0,1374.0
16472,7.04,7.28,6.58,25656.0,35241.0,10127.0
16476,6.1,6.51,5.56,39129.5,134383.0,6237.0
16498,7.631044776119403,9.1,3.28,837077.4875621891,4170767.0,2503.0
16506,4.773333333333333,6.2,2.75,3393.6666666666665,4629.0,2126.0
16512,7.117592592592593,8.71,5.16,581205.3333333334,2401830.0,10400.0
16518,7.094090909090909,8.24,4.12,526097.1818181818,2513139.0,10273.0
16524,7.491558441558442,8.71,5.83,462562.7922077922,4230312.0,7774.0
16526,6.4,6.4,6.4,2010.0,2010.0,2010.0
16528,7.607142857142857,8.83,5.97,423784.6785714286,2942216.0,5587.0
16592,7.291463414634146,9.07,4.58,865999.6097560975,4230312.0,708.0
16602,3.4,3.4,3.4,3612.0,3612.0,3612.0
16604,3.72,4.29,2.79,7954.6,21706.0,2763.0
16606,3.28,3.28,3.28,2833.0,2833.0,2833.0
16608,4.3758333333333335,7.21,2.01,72130.83333333333,697724.0,358.0
16610,3.483333333333333,4.26,2.79,9921.666666666666,21706.0,3612.0
16638,6.82,6.82,6.82,10139.0,10139.0,10139.0
16642,6.93,7.08,6.82,14088.0,19447.0,10139.0
16644,6.75,6.75,6.75,10697.0,10697.0,10697.0
16656,4.550000000000001,4.61,4.49,7679.5,9793.0,5566.0
16662,7.823181818181819,8.69,5.14,356749.8181818182,1933489.0,323.0
16664,7.429285714285714,8.77,5.67,451036.3214285714,1977969.0,625.0
16668,7.3870000000000005,8.91,5.43,501522.84,4170767.0,9102.0
16690,6.765000000000001,7.99,5.55,45523.0,143517.0,1233.0
16692,7.283333333333334,7.84,6.75,269826.3333333333,622622.0,85562.0
16700,7.6,7.81,7.39,299930.0,439707.0,160153.0
16706,7.405833333333334,8.91,6.3,694761.9166666666,1900357.0,147398.0
16726,5.7,5.7,5.7,3235.0,3235.0,3235.0
16732,7.285277777777777,8.27,5.91,249920.38888888888,1224489.0,33275.0
16742,7.4355128205128205,8.74,5.65,527750.6923076923,3430848.0,2976.0
16762,8.105,8.45,7.76,439980.5,628609.0,251352.0
16774,6.622307692307692,8.75,2.23,527867.7692307692,3430848.0,1821.0
16778,4.2,4.2,4.2,1559.0,1559.0,1559.0
16782,7.634186046511627,8.93,6.39,563464.6744186047,2942216.0,6310.0
16802,5.3,5.3,5.3,469.0,469.0,469.0
16870,7.85,7.85,7.85,398920.0,398920.0,398920.0
16890,7.3312,8.3,6.18,457608.64,2020793.0,10236.0
16894,7.928636363636364,8.77,6.76,704833.3181818182,4230312.0,23358.0
16906,6.625,7.62,5.65,40850.25,112880.0,1298.0
16910,7.17625,7.96,6.0,318185.9166666667,1632879.0,21259.0
16916,8.26,8.43,8.09,1115373.5,2115206.0,115541.0
16918,7.8188524590163935,9.1,6.39,617643.0,3576199.0,5079.0
16934,8.05,8.05,8.05,2164124.0,2164124.0,2164124.0
16982,7.213333333333334,7.28,7.09,235581.0,401692.0,124040.0
17012,6.32,6.85,5.81,43604.666666666664,87445.0,5657.0
17068,6.105,6.45,5.76,2020.0,3385.0,655.0
17074,7.831538461538462,9.07,6.3,981878.7692307692,2737090.0,99476.0
17082,7.069999999999999,8.27,5.73,210419.2,1105066.0,14250.0
17092,,,,348.0,348.0,348.0
17121,7.272142857142858,8.33,6.42,261316.42857142858,1717695.0,2429.0
17127,6.836666666666666,6.92,6.79,6334.0,9157.0,3244.0
17151,4.69,4.69,4.69,1087.0,1087.0,1087.0
17157,6.053333333333334,7.15,5.5,322795.6666666667,697724.0,28833.0
17187,7.62,7.9,7.4,406464.0,696193.0,76444.0
17211,6.73875,7.78,5.77,12749.625,49856.0,652.0
17221,7.26,8.09,6.43,738686.0,1469077.0,8295.0
17247,7.14186046511628,9.1,5.23,747050.2558139535,3576199.0,26956.0
17249,7.28875,7.93,6.76,154903.25,464672.0,1341.0
17251,6.49,6.52,6.46,8824.0,10452.0,7196.0
17265,7.493736263736263,9.07,6.03,757510.7142857143,3232300.0,34916.0
17269,7.425333333333333,9.02,5.95,98093.93333333333,350634.0,4142.0
17277,6.3,6.3,6.3,14209.0,14209.0,14209.0
17293,6.635,7.46,5.81,22091.0,43043.0,1139.0
17307,5.39,5.39,5.39,1091.0,1091.0,1091.0
17341,6.75,6.75,6.75,85562.0,85562.0,85562.0
17371,4.783333333333333,5.79,4.21,91736.0,186130.0,15088.0
17389,7.828333333333333,8.56,7.19,891808.6666666666,4230312.0,20019.0
17395,5.3575,8.32,2.23,663179.5,1993223.0,69571.0
17397,6.361111111111111,7.54,5.42,193077.33333333334,595769.0,6047.0
17409,5.404999999999999,5.79,5.02,10513.5,11801.0,9226.0
17483,5.92,5.92,5.92,806.0,806.0,806.0
17491,6.64,6.64,6.64,6079.0,6079.0,6079.0
17497,6.903333333333333,7.15,6.74,19759.666666666668,28259.0,15290.0
17501,5.28,5.28,5.28,5324.0,5324.0,5324.0
17505,7.634285714285714,9.03,6.73,937016.5238095238,3430848.0,18046.0
17513,6.488125,8.16,4.45,287617.09375,1250744.0,1470.0
17537,6.5,6.66,6.34,8478.0,10981.0,5975.0
17539,6.4087499999999995,7.01,5.96,12494.125,36920.0,5295.0
17549,7.541978021978022,8.83,6.1,329191.14285714284,2942216.0,6207.0
17623,,,,461.0,461.0,461.0
17635,6.987,8.19,5.27,327922.6,1559915.0,1479.0
17637,6.8066666666666675,7.75,5.25,301418.1666666667,725274.0,6612.0
17641,7.64,7.64,7.64,653877.0,653877.0,653877.0
17651,7.085333333333334,8.38,6.02,303739.9,1372633.0,6886.0
17657,6.72,6.72,6.72,2800.0,2800.0,2800.0
17677,7.22,7.72,6.88,83981.25,151649.0,30952.0
17679,6.506666666666667,6.95,6.26,27595.666666666668,79179.0,1514.0
17681,6.687333333333333,8.13,5.33,280727.6666666667,1620668.0,1917.0
17689,7.14,7.14,7.14,15854.0,15854.0,15854.0
17697,5.3325,5.6,5.14,1307.25,2445.0,395.0
17699,7.0,7.21,6.79,22061.0,23277.0,20845.0
17703,6.71,6.71,6.71,3425.0,3425.0,3425.0
17705,8.03,8.03,8.03,1812885.0,1812885.0,1812885.0
17725,5.52,5.52,5.52,45921.0,45921.0,45921.0
