mal_id,mean_score_reco,max_score_reco,min_score_reco,mean_members_reco,max_members_reco,min_members_reco,watching_mean,watching_max,watching_min,completed_mean,completed_max,completed_min,on_hold_mean,on_hold_max,on_hold_min,dropped_mean,dropped_max,dropped_min,plan_to_watch_mean,plan_to_watch_max,plan_to_watch_min,total_mean,total_max,total_min
14379,6.77,6.8,6.74,11380.5,12965.0,9796.0,1179.5,1311.0,1048.0,6446.0,7463.0,5429.0,508.0,523.0,493.0,432.0,493.0,371.0,2816.0,3176.0,2456.0,11381.5,12966.0,9797.0
14397,8.012,8.64,6.61,566408.7,2359308.0,21199.0,30345.6,123951.0,1549.0,394770.0,1723996.0,7072.0,14413.5,61644.0,863.0,13423.3,58760.0,1425.0,113501.0,390957.0,8976.0,566453.4,2359308.0,21199.0
14407,7.299444444444443,8.38,5.52,645611.1111111111,2380325.0,7027.0,31213.61111111111,149784.0,211.0,475876.3333333333,1848790.0,3583.0,14868.444444444445,59528.0,90.0,16815.444444444445,60764.0,157.0,106881.83333333333,338485.0,2986.0,645655.6666666666,2380597.0,7027.0
14467,7.345070422535211,8.71,5.23,727501.9436619718,2513139.0,12833.0,43159.366197183095,366847.0,789.0,475335.5633802817,2039802.0,3387.0,24524.25352112676,195339.0,434.0,29129.535211267605,220647.0,285.0,155399.15492957746,404281.0,7527.0,727547.8732394367,2513326.0,12833.0
14479,7.21,7.28,7.14,637626.5,1094242.0,181011.0,27866.0,46369.0,9363.0,453351.5,804069.0,102634.0,12337.5,19827.0,4848.0,20271.5,34394.0,6149.0,123845.0,189661.0,58029.0,637671.5,1094320.0,181023.0
14511,7.708333333333333,8.17,7.4,254513.83333333334,452469.0,27199.0,13914.0,24640.0,1551.0,146387.0,231496.0,15970.0,7886.5,14865.0,687.0,7604.833333333333,14519.0,589.0,78736.5,166949.0,8403.0,254528.83333333334,452469.0,27200.0
14513,7.70171052631579,9.1,6.2,928941.75,3576199.0,8259.0,94826.46052631579,1838015.0,327.0,619073.3552631579,2766326.0,14.0,33222.90789473684,308583.0,272.0,33871.61842105263,208578.0,497.0,148015.0394736842,529859.0,1646.0,929009.3815789474,3576614.0,8260.0
14515,7.427586206896552,8.32,6.41,450660.0689655172,1528892.0,67503.0,23868.172413793105,100999.0,3278.0,271618.724137931,1144625.0,23322.0,14293.413793103447,64583.0,1807.0,15649.724137931034,50746.0,1009.0,125256.0,355801.0,33520.0,450686.0344827586,1528815.0,67506.0
14527,7.364166666666667,8.73,6.49,560482.75,2581334.0,70978.0,175996.91666666666,1838015.0,782.0,212401.91666666666,1171075.0,14.0,40782.333333333336,308583.0,394.0,35870.0,206070.0,280.0,95489.66666666667,339927.0,8196.0,560540.8333333334,2581610.0,70978.0
14537,5.25,5.25,5.25,3739.0,3739.0,3739.0,71.0,71.0,71.0,2768.0,2768.0,2768.0,43.0,43.0,43.0,167.0,167.0,167.0,691.0,691.0,691.0,3740.0,3740.0,3740.0
14539,7.105,7.16,7.05,21709.5,25905.0,17514.0,2233.5,2593.0,1874.0,11834.5,15004.0,8665.0,940.5,1050.0,831.0,705.5,825.0,586.0,5999.0,6439.0,5559.0,21713.0,25911.0,17515.0
14543,7.19,7.32,7.09,228171.0,648011.0,17514.0,10241.333333333334,26974.0,1874.0,162332.0,467272.0,8665.0,5666.0,15384.0,783.0,7624.333333333333,21576.0,586.0,42322.0,116849.0,4558.0,228185.66666666666,648055.0,17515.0
14563,6.478333333333334,6.82,6.08,29852.5,53950.0,6383.0,1518.8333333333333,3761.0,388.0,16096.666666666666,26333.0,2300.0,891.0,1615.0,321.0,1490.0,3549.0,403.0,9857.166666666666,21824.0,2971.0,29853.666666666668,53951.0,6383.0
14617,6.72,6.72,6.72,12177.0,12177.0,12177.0,273.0,273.0,273.0,8918.0,8918.0,8918.0,121.0,121.0,121.0,190.0,190.0,190.0,2677.0,2677.0,2677.0,12179.0,12179.0,12179.0
14627,6.1,6.1,6.1,6047.0,6047.0,6047.0,430.0,430.0,430.0,1727.0,1727.0,1727.0,274.0,274.0,274.0,417.0,417.0,417.0,3199.0,3199.0,3199.0,6047.0,6047.0,6047.0
14629,6.922499999999999,7.32,6.26,45126.25,87237.0,9612.0,1434.0,4182.0,186.0,28058.75,43385.0,6332.0,935.5,3158.0,96.0,1169.0,3989.0,152.0,13538.5,37269.0,2847.0,45135.75,87267.0,9613.0
14645,7.288333333333333,8.01,6.78,341498.8333333333,1039571.0,39232.0,18000.833333333332,69073.0,2075.0,229573.66666666666,639875.0,20476.0,10408.666666666666,37637.0,1454.0,11089.166666666666,32050.0,1275.0,72423.0,260863.0,12536.0,341495.3333333333,1039498.0,39236.0
14647,7.75,8.04,7.46,418477.5,589606.0,247349.0,25291.5,37567.0,13016.0,204986.0,289058.0,120914.0,18185.0,27149.0,9221.0,18503.0,26235.0,10771.0,151548.0,209659.0,93437.0,418513.5,589668.0,247359.0
14657,6.306,7.13,5.74,10877.4,23076.0,5575.0,1163.8,2262.0,395.0,6315.4,14773.0,3382.0,476.8,846.0,247.0,451.6,829.0,265.0,2470.6,4367.0,1289.0,10878.2,23077.0,5578.0
14659,6.91,7.07,6.75,16431.0,18803.0,14059.0,1564.0,1648.0,1480.0,9291.5,10935.0,7648.0,750.5,813.0,688.0,556.0,642.0,470.0,4271.5,4768.0,3775.0,16433.5,18806.0,14061.0
14669,7.725833333333334,8.93,6.89,826330.3333333334,2525565.0,153943.0,32206.583333333332,66360.0,5944.0,579127.25,2172455.0,73608.0,16060.583333333334,36809.0,2414.0,16305.083333333334,38014.0,1339.0,182705.41666666666,287820.0,59847.0,826404.9166666666,2525909.0,153954.0
14713,7.4605263157894735,8.94,5.42,461495.64210526313,2273787.0,4685.0,26918.178947368422,151113.0,228.0,304656.0,1724812.0,60.0,13922.357894736842,77045.0,88.0,15918.747368421053,68119.0,128.0,100113.02105263158,365843.0,2613.0,461528.3052631579,2273787.0,4686.0
14719,7.599449541284404,9.1,4.14,810865.8623853211,4230312.0,1318.0,71597.77064220184,1838015.0,31.0,564618.9816513761,3716436.0,14.0,26446.522935779816,308583.0,12.0,25168.339449541283,220647.0,45.0,123102.16513761468,529859.0,195.0,810933.7798165138,4230824.0,1318.0
14741,7.477131147540984,9.07,5.86,782915.893442623,3232300.0,28999.0,40898.18032786885,180541.0,1721.0,543600.1885245901,2766326.0,11516.0,19244.549180327867,93691.0,686.0,22874.409836065573,133168.0,555.0,156352.90163934426,687110.0,11554.0,782970.2295081967,3232570.0,29001.0
14749,7.327234042553191,8.93,5.95,785167.8297872341,2525565.0,101156.0,42771.63829787234,151113.0,5172.0,566401.9787234042,2172455.0,49318.0,16588.85106382979,63612.0,1960.0,23209.0,71838.0,998.0,136272.74468085106,308712.0,21218.0,785244.2127659575,2525909.0,101158.0
14751,7.3965000000000005,8.38,5.78,320129.0,1372633.0,14089.0,20773.55,108958.0,988.0,219345.3,1153432.0,5137.0,10504.9,33638.0,629.0,11226.3,36997.0,953.0,58294.35,279736.0,4306.0,320144.4,1372633.0,14090.0
14753,7.702307692307692,8.04,7.33,795463.2307692308,2318129.0,85765.0,41240.230769230766,102554.0,3579.0,545243.9230769231,1776440.0,47348.0,21410.076923076922,58585.0,1040.0,23113.0,71838.0,843.0,164494.15384615384,308712.0,32955.0,795501.3846153846,2318129.0,85765.0
14765,7.4075,9.02,6.03,630980.6136363636,3232300.0,2290.0,35295.045454545456,213772.0,156.0,443436.1818181818,2766326.0,935.0,17411.06818181818,128020.0,149.0,21889.18181818182,133168.0,293.0,112989.47727272728,377913.0,758.0,631020.9545454546,3232570.0,2291.0
14807,7.91,8.3,7.21,1032024.0,2234314.0,77375.0,40642.75,76895.0,1027.0,771627.0,1783962.0,70921.0,16980.5,35082.0,303.0,13291.25,25810.0,355.0,189576.25,332831.0,4772.0,1032117.75,2234568.0,77378.0
14811,7.110285714285713,8.04,5.17,404220.6,2318129.0,6795.0,20283.314285714285,102554.0,212.0,260072.94285714286,1776440.0,4405.0,11712.485714285714,58585.0,87.0,14550.0,71838.0,112.0,97626.31428571428,308712.0,1979.0,404245.0571428572,2318129.0,6795.0
14813,7.580344827586208,9.07,5.51,737440.4051724138,3430848.0,42062.0,45982.862068965514,239111.0,3107.0,497722.1637931034,2998253.0,23025.0,19737.327586206895,128020.0,1192.0,22530.189655172413,71838.0,1114.0,151518.0948275862,687110.0,13631.0,737490.6379310344,3431091.0,42069.0
14827,6.734999999999999,6.83,6.64,180664.5,217852.0,143477.0,12338.5,14615.0,10062.0,98306.5,118877.0,77736.0,5632.0,6690.0,4574.0,10521.5,14705.0,6338.0,53877.0,62968.0,44786.0,180675.5,217855.0,143496.0
14829,7.152666666666667,8.38,5.52,351094.23333333334,2318129.0,5306.0,18040.833333333332,124567.0,374.0,238819.73333333334,1776440.0,2406.0,10384.033333333333,59528.0,192.0,10945.533333333333,71838.0,251.0,72919.16666666667,338485.0,1341.0,351109.3,2318129.0,5306.0
14833,7.4037500000000005,9.02,6.63,666573.4107142857,3232300.0,20926.0,36847.357142857145,125035.0,1267.0,474901.73214285716,2766326.0,8652.0,15523.82142857143,76484.0,914.0,23283.428571428572,133168.0,1085.0,116076.67857142857,406676.0,9009.0,666633.0178571428,3232570.0,20927.0
14837,7.88,7.92,7.84,56910.5,101063.0,12758.0,1248.0,2023.0,473.0,47066.5,87782.0,6351.0,362.5,581.0,144.0,338.0,469.0,207.0,7898.0,10211.0,5585.0,56913.0,101066.0,12760.0
14853,8.77,8.77,8.77,989110.0,1977969.0,251.0,14602.5,29187.0,18.0,894498.0,1788861.0,135.0,2519.0,5033.0,5.0,1200.0,2375.0,25.0,76333.5,152599.0,68.0,989153.0,1978055.0,251.0
14913,6.29,6.29,6.29,16423.0,16423.0,16423.0,2480.0,2480.0,2480.0,2382.0,2382.0,2382.0,1335.0,1335.0,1335.0,3474.0,3474.0,3474.0,6751.0,6751.0,6751.0,16422.0,16422.0,16422.0
14921,7.491714285714285,8.3,6.39,621835.1714285715,2273787.0,6705.0,34044.42857142857,109140.0,508.0,385763.4285714286,1724812.0,3173.0,21419.314285714285,77045.0,354.0,21780.77142857143,64650.0,534.0,158865.34285714285,406676.0,2138.0,621873.2857142857,2273787.0,6707.0
14941,7.623333333333334,7.88,7.28,331623.3333333333,1105066.0,26010.0,17574.833333333332,54123.0,1044.0,203114.83333333334,726104.0,12670.0,10787.0,34604.0,387.0,11929.833333333334,35480.0,329.0,88245.33333333333,254855.0,11584.0,331651.8333333333,1105166.0,26014.0
14951,7.49,7.49,7.49,10005.0,10005.0,10005.0,136.0,136.0,136.0,7905.0,7905.0,7905.0,63.0,63.0,63.0,116.0,116.0,116.0,1785.0,1785.0,1785.0,10005.0,10005.0,10005.0
14967,7.426666666666667,8.2,6.28,675561.5833333334,1528892.0,143873.0,30486.333333333332,66360.0,5936.0,485294.3333333333,1144625.0,92587.0,14537.25,38628.0,3618.0,17503.5,49139.0,6149.0,127778.91666666667,270495.0,35411.0,675600.3333333334,1528815.0,143883.0
14989,6.493333333333333,7.24,5.82,12549.666666666666,28866.0,2884.0,589.6666666666666,1058.0,355.0,8004.666666666667,19836.0,642.0,334.0,667.0,154.0,583.3333333333334,1071.0,255.0,3040.6666666666665,6242.0,1281.0,12552.333333333334,28874.0,2884.0
14991,6.915,7.55,6.63,23921.5,63770.0,9146.0,3254.25,9860.0,831.0,12815.5,35494.0,4411.0,1185.25,3180.0,449.0,907.0,2290.0,391.0,5759.5,12945.0,3065.0,23921.5,63769.0,9147.0
14993,6.78,6.86,6.7,8354.0,8883.0,7825.0,683.5,689.0,678.0,4866.0,5661.0,4071.0,373.0,373.0,373.0,307.5,319.0,296.0,2124.0,2384.0,1864.0,8354.0,8883.0,7825.0
15005,6.437857142857142,7.53,5.42,190844.92857142858,687519.0,10524.0,12252.42857142857,42547.0,632.0,112818.85714285714,422232.0,4666.0,6291.857142857143,26959.0,277.0,10013.714285714286,50317.0,937.0,49485.142857142855,148501.0,2406.0,190862.0,687575.0,10526.0
15021,6.283333333333334,6.97,5.71,4693.333333333333,11369.0,1352.0,77.66666666666667,135.0,47.0,3844.6666666666665,9675.0,918.0,29.666666666666668,58.0,15.0,61.333333333333336,67.0,53.0,680.0,1434.0,296.0,4693.333333333333,11369.0,1352.0
15037,6.667307692307692,7.87,3.28,605898.7307692308,2984661.0,5382.0,27522.23076923077,114264.0,115.0,421192.07692307694,2525762.0,1673.0,14656.884615384615,52201.0,24.0,22221.076923076922,80906.0,89.0,120347.34615384616,322664.0,1108.0,605939.6153846154,2984930.0,5383.0
15039,7.908571428571428,8.93,7.24,1122780.0,2525565.0,150095.0,38774.857142857145,123951.0,2748.0,850693.0,2172455.0,96394.0,15484.42857142857,61644.0,1403.0,15091.142857142857,58760.0,848.0,202809.0,390957.0,48119.0,1122852.4285714286,2525909.0,150102.0
15043,6.576666666666667,7.63,5.84,29277.333333333332,33939.0,22992.0,2272.3333333333335,2724.0,1724.0,16065.666666666666,19220.0,10978.0,1144.6666666666667,1748.0,826.0,2182.6666666666665,2431.0,1782.0,7612.333333333333,10411.0,5760.0,29277.666666666668,33940.0,22992.0
15045,6.409999999999999,8.09,3.28,244849.4,421734.0,22534.0,19022.2,57644.0,1159.0,137948.2,261703.0,13658.0,7116.2,18334.0,467.0,12083.4,20783.0,2865.0,68712.8,150915.0,4385.0,244882.8,421844.0,22534.0
15051,7.196164383561644,8.73,4.77,281901.7123287671,2581334.0,768.0,39660.69863013698,1838015.0,37.0,157052.35616438356,1807676.0,14.0,12124.753424657534,308583.0,21.0,12242.369863013699,206070.0,71.0,60845.479452054795,368679.0,305.0,281925.65753424657,2581610.0,768.0
15059,7.868333333333333,8.75,5.93,750090.6666666666,1999997.0,1561.0,54690.666666666664,185361.0,110.0,486248.1666666667,1404554.0,751.0,29951.833333333332,113625.0,48.0,14699.166666666666,47512.0,184.0,164587.66666666666,493291.0,469.0,750177.5,2000255.0,1562.0
15061,7.1702702702702705,8.18,5.38,165534.4054054054,1201583.0,1341.0,8987.243243243243,59102.0,146.0,105777.05405405405,911500.0,399.0,5677.918918918919,38609.0,49.0,6721.918918918919,36922.0,117.0,38384.35135135135,254855.0,630.0,165548.48648648648,1201583.0,1341.0
15077,7.1975,7.99,6.34,71369.0,150095.0,8146.0,1383.75,3338.0,123.0,47803.75,96394.0,6426.0,534.0,1403.0,57.0,346.5,848.0,56.0,21304.0,48119.0,1484.0,71372.0,150102.0,8146.0
15085,7.006666666666668,9.07,4.73,407960.50980392157,2737090.0,11286.0,21250.764705882353,180541.0,494.0,264836.35294117645,1715551.0,5904.0,12356.627450980392,93691.0,172.0,15260.392156862745,60305.0,355.0,94286.07843137255,687110.0,4361.0,407990.2156862745,2737198.0,11286.0
15097,6.903999999999999,7.55,6.26,23720.4,63770.0,4258.0,3250.6,9860.0,480.0,12924.2,35494.0,2168.0,1149.2,3180.0,224.0,865.0,2290.0,220.0,5531.8,12945.0,1166.0,23720.8,63769.0,4258.0
15109,7.261428571428572,8.93,5.95,368775.3714285714,3430848.0,11572.0,25643.0,213772.0,493.0,236597.34285714285,2998253.0,6922.0,14158.028571428571,128020.0,342.0,15725.057142857142,58378.0,566.0,76680.25714285714,377913.0,2969.0,368803.6857142857,3431091.0,11572.0
15117,7.13,7.13,7.13,421444.0,421444.0,421444.0,18036.0,18036.0,18036.0,290917.0,290917.0,290917.0,7510.0,7510.0,7510.0,10735.0,10735.0,10735.0,94285.0,94285.0,94285.0,421483.0,421483.0,421483.0
15119,6.656818181818181,7.98,5.57,384768.7272727273,3232300.0,8655.0,19110.136363636364,119064.0,411.0,283934.2727272727,2766326.0,3622.0,8741.5,42816.0,130.0,17434.136363636364,133168.0,235.0,55576.63636363636,176035.0,4257.0,384796.6818181818,3232570.0,8655.0
15125,6.96433962264151,8.47,5.4,266172.71698113205,2096852.0,2936.0,17784.037735849055,118673.0,228.0,163597.679245283,1702146.0,0.0,9788.169811320755,84925.0,133.0,10973.037735849057,98525.0,254.0,64047.07547169811,339927.0,1532.0,266190.0,2096852.0,2937.0
15127,7.31,7.31,7.31,79794.0,79794.0,79794.0,1903.0,1903.0,1903.0,55097.0,55097.0,55097.0,518.0,518.0,518.0,304.0,304.0,304.0,21976.0,21976.0,21976.0,79798.0,79798.0,79798.0
15133,6.9719999999999995,8.55,6.24,229819.6,482226.0,12501.0,13193.4,30144.0,768.0,119566.6,321325.0,6295.0,6749.8,17191.0,539.0,8355.8,17505.0,1261.0,81969.6,251985.0,3637.0,229835.2,482245.0,12500.0
15137,4.970000000000001,5.07,4.87,2245.5,2787.0,1704.0,54.5,62.0,47.0,1735.0,2320.0,1150.0,14.5,17.0,12.0,88.0,89.0,87.0,353.5,406.0,301.0,2245.5,2787.0,1704.0
15195,6.263333333333333,7.47,4.45,57348.666666666664,105332.0,22918.0,3444.6666666666665,6225.0,1972.0,32314.666666666668,58669.0,10712.0,1336.3333333333333,2407.0,745.0,2781.6666666666665,4945.0,1019.0,17478.333333333332,35666.0,8309.0,57355.666666666664,105348.0,22922.0
15197,8.073333333333332,9.03,7.38,1294557.8333333333,4170767.0,87126.0,100652.5,375910.0,1905.0,990814.1666666666,3474406.0,45937.0,45992.0,148406.0,864.0,34200.333333333336,126242.0,622.0,122987.83333333333,380019.0,21800.0,1294646.8333333333,4171073.0,87129.0
15201,8.06,8.06,8.06,264849.0,264849.0,264849.0,24059.0,24059.0,24059.0,158358.0,158358.0,158358.0,12009.0,12009.0,12009.0,10151.0,10151.0,10151.0,60272.0,60272.0,60272.0,264849.0,264849.0,264849.0
15211,8.04,8.04,8.04,589606.0,589606.0,589606.0,37567.0,37567.0,37567.0,289058.0,289058.0,289058.0,27149.0,27149.0,27149.0,26235.0,26235.0,26235.0,209659.0,209659.0,209659.0,589668.0,589668.0,589668.0
15225,7.326410256410257,9.07,6.0,658711.5641025641,2737090.0,22326.0,31522.28205128205,180541.0,1102.0,457452.89743589744,1776440.0,11970.0,16089.48717948718,93691.0,552.0,20189.74358974359,71838.0,995.0,133492.92307692306,687110.0,7705.0,658747.3333333334,2737198.0,22324.0
15227,7.7043478260869565,8.77,6.45,408758.8695652174,1977969.0,1081.0,13952.652173913044,137576.0,67.0,303843.652173913,1788861.0,367.0,6207.478260869565,62898.0,18.0,5005.0,57786.0,48.0,79766.34782608696,432621.0,548.0,408775.1304347826,1978055.0,1081.0
15279,6.48,6.48,6.48,5834.0,5834.0,5834.0,205.0,205.0,205.0,3213.0,3213.0,3213.0,113.0,113.0,113.0,136.0,136.0,136.0,2168.0,2168.0,2168.0,5835.0,5835.0,5835.0
15291,6.736666666666667,7.15,6.43,8131.333333333333,14120.0,2660.0,182.33333333333334,285.0,112.0,5052.666666666667,8684.0,1299.0,126.66666666666667,207.0,52.0,183.66666666666666,228.0,96.0,2586.6666666666665,4718.0,1102.0,8132.0,14121.0,2661.0
15313,7.308571428571428,7.86,6.37,328300.0,1105066.0,6371.0,19811.428571428572,54123.0,656.0,199360.14285714287,726104.0,2584.0,14091.57142857143,39873.0,525.0,17225.14285714286,46514.0,902.0,77836.57142857143,254855.0,1704.0,328324.85714285716,1105166.0,6371.0
15315,7.260819672131148,8.48,5.95,763636.9836065574,3430848.0,7061.0,39801.098360655735,230964.0,400.0,564152.9016393443,2998253.0,1.0,18917.06557377049,141120.0,259.0,29583.45901639344,208578.0,348.0,111232.44262295082,281136.0,3452.0,763686.9672131147,3431091.0,7063.0
15335,8.348333333333334,8.59,7.69,1147893.1666666667,3430848.0,372060.0,49791.0,145996.0,5010.0,893909.1666666666,2998253.0,338467.0,22148.166666666668,70256.0,1285.0,15459.5,43543.0,1011.0,166679.83333333334,328456.0,26354.0,1147987.6666666667,3431091.0,372127.0
15359,7.701666666666667,8.41,6.6,306773.1666666667,875726.0,39356.0,15623.166666666666,35642.0,596.0,159791.16666666666,558571.0,22132.0,10201.833333333334,21332.0,316.0,8260.166666666666,19025.0,260.0,112934.16666666667,241288.0,11271.0,306810.5,875858.0,39358.0
15377,6.6925,7.46,6.27,367568.5,953931.0,59055.0,15145.0,28448.0,1083.0,284106.5,840955.0,46656.0,5989.25,10280.0,491.0,9472.75,13719.0,397.0,52883.75,78508.0,10432.0,367597.25,954022.0,59059.0
15379,7.508035714285714,8.93,6.39,708174.3392857143,2525565.0,9958.0,40590.19642857143,239111.0,522.0,479803.73214285716,2172455.0,2995.0,18741.01785714286,61960.0,450.0,20246.428571428572,71838.0,613.0,148829.7142857143,368000.0,3503.0,708211.0892857143,2525909.0,9959.0
15389,6.6525,7.36,6.01,4094.5,10437.0,784.0,195.0,547.0,41.0,2100.5,4658.0,173.0,119.25,354.0,6.0,204.0,465.0,60.0,1475.75,4413.0,209.0,4094.5,10437.0,783.0
15391,5.992142857142857,7.4,4.29,169563.57142857142,627775.0,11071.0,16675.428571428572,79873.0,930.0,101888.0,412161.0,6893.0,4444.142857142857,16029.0,422.0,11388.42857142857,52195.0,377.0,35180.21428571428,102892.0,2451.0,169576.2142857143,627808.0,11073.0
15409,6.609999999999999,7.36,5.68,15010.285714285714,29864.0,3957.0,1268.142857142857,2083.0,481.0,9333.42857142857,18096.0,1156.0,494.42857142857144,773.0,253.0,442.42857142857144,671.0,244.0,3473.714285714286,8438.0,1314.0,15012.142857142857,29871.0,3956.0
15417,7.8575,8.23,7.12,343784.0,869168.0,120020.0,25081.5,56598.0,10983.0,183281.25,521792.0,57869.0,17799.0,36907.0,6168.0,15165.5,25870.0,7072.0,102479.25,228071.0,34765.0,343806.5,869238.0,120026.0
15423,6.64,6.64,6.64,2676.0,2676.0,2676.0,43.0,43.0,43.0,2196.0,2196.0,2196.0,17.0,17.0,17.0,42.0,42.0,42.0,378.0,378.0,378.0,2676.0,2676.0,2676.0
15439,7.46375,8.37,6.6,241740.0,718525.0,8097.0,13953.0,60191.0,570.0,135069.75,328793.0,1497.0,9138.75,39541.0,235.0,8625.5,27266.0,352.0,74961.375,262734.0,4971.0,241748.375,718525.0,8099.0
15451,6.922499999999999,7.71,6.14,506882.3333333333,1632879.0,105820.0,24247.5,66764.0,6349.0,368713.25,1285226.0,62457.0,10562.5,30889.0,3211.0,15900.583333333334,30472.0,4071.0,87492.41666666667,221798.0,29739.0,506916.25,1633033.0,105827.0
15455,7.21,7.21,7.21,21164.0,21164.0,21164.0,1036.0,1036.0,1036.0,5430.0,5430.0,5430.0,941.0,941.0,941.0,773.0,773.0,773.0,12987.0,12987.0,12987.0,21167.0,21167.0,21167.0
15489,7.394615384615384,9.03,6.33,573170.5384615385,3080867.0,10893.0,42459.230769230766,375910.0,320.0,407460.3846153846,2109985.0,5723.0,18772.53846153846,148406.0,151.0,12093.384615384615,66725.0,169.0,92418.07692307692,380019.0,2021.0,573203.6153846154,3081045.0,10895.0
15527,5.543333333333333,6.68,4.69,8555.0,24452.0,587.0,202.0,557.0,17.0,5447.0,15416.0,452.0,168.66666666666666,495.0,3.0,129.66666666666666,322.0,30.0,2608.0,7663.0,64.0,8555.333333333334,24453.0,587.0
15529,4.995,5.3,4.69,759.5,1087.0,432.0,50.5,79.0,22.0,472.5,633.0,312.0,20.5,36.0,5.0,62.0,100.0,24.0,154.5,240.0,69.0,760.0,1088.0,432.0
15533,6.416666666666667,6.83,5.79,28753.0,77993.0,875.0,1599.6666666666667,4533.0,35.0,17467.333333333332,48477.0,540.0,536.6666666666666,1490.0,8.0,876.0,2443.0,53.0,8274.0,21052.0,239.0,28753.666666666668,77995.0,875.0
15535,7.83,7.83,7.83,96942.0,96942.0,96942.0,3863.0,3863.0,3863.0,49864.0,49864.0,49864.0,1353.0,1353.0,1353.0,680.0,680.0,680.0,41187.0,41187.0,41187.0,96947.0,96947.0,96947.0
15537,7.1175,7.7,6.14,39713.25,63770.0,7892.0,4872.0,9860.0,683.0,23484.0,38683.0,4309.0,1651.5,3180.0,305.0,1298.25,2290.0,327.0,8408.75,12945.0,2268.0,39714.5,63769.0,7892.0
15539,6.3,7.01,5.54,16429.714285714286,36920.0,7702.0,1344.2857142857142,2187.0,773.0,10709.285714285714,28155.0,4281.0,560.4285714285714,804.0,365.0,546.0,926.0,338.0,3270.4285714285716,5347.0,1738.0,16430.428571428572,36918.0,7702.0
15545,5.54,5.54,5.54,16761.0,16761.0,16761.0,899.0,899.0,899.0,10529.0,10529.0,10529.0,537.0,537.0,537.0,562.0,562.0,562.0,4234.0,4234.0,4234.0,16761.0,16761.0,16761.0
15547,7.74,7.74,7.74,80216.0,80216.0,80216.0,5082.0,5082.0,5082.0,52827.0,52827.0,52827.0,2489.0,2489.0,2489.0,3164.0,3164.0,3164.0,16660.0,16660.0,16660.0,80222.0,80222.0,80222.0
15565,7.46,7.46,7.46,953931.0,953931.0,953931.0,28448.0,28448.0,28448.0,840955.0,840955.0,840955.0,10280.0,10280.0,10280.0,13719.0,13719.0,13719.0,60620.0,60620.0,60620.0,954022.0,954022.0,954022.0
15583,7.146941176470588,8.42,5.17,613260.1176470588,3323322.0,6795.0,32834.81176470588,229369.0,212.0,427638.03529411764,2806977.0,4405.0,15372.976470588235,80424.0,87.0,20512.941176470587,62693.0,112.0,116940.49411764706,404281.0,1979.0,613299.2588235295,3323322.0,6795.0
15605,6.689090909090909,8.16,5.13,258097.84848484848,1314178.0,959.0,13363.121212121212,71491.0,83.0,176605.42424242425,978363.0,262.0,7407.666666666667,38609.0,44.0,11079.969696969696,38438.0,117.0,49657.545454545456,241248.0,375.0,258113.72727272726,1314356.0,960.0
15613,7.41170731707317,8.77,6.3,455693.48780487804,2273787.0,10575.0,23890.414634146342,96335.0,498.0,302859.7073170732,1788861.0,2953.0,15848.243902439024,77045.0,328.0,16785.60975609756,68119.0,290.0,96332.31707317074,365843.0,5386.0,455716.2926829268,2273787.0,10579.0
15649,7.34,7.45,7.27,163304.33333333334,367703.0,21259.0,6390.333333333333,14562.0,1303.0,109697.66666666667,252929.0,9168.0,3412.0,6384.0,877.0,4314.333333333333,8564.0,1140.0,39503.0,85297.0,8775.0,163317.33333333334,367736.0,21263.0
15651,7.2,7.2,7.2,54756.0,54756.0,54756.0,2447.0,2447.0,2447.0,29536.0,29536.0,29536.0,2749.0,2749.0,2749.0,2783.0,2783.0,2783.0,17247.0,17247.0,17247.0,54762.0,54762.0,54762.0
15673,5.7,5.7,5.7,1984.0,1984.0,1984.0,30.0,30.0,30.0,1798.0,1798.0,1798.0,4.0,4.0,4.0,22.0,22.0,22.0,130.0,130.0,130.0,1984.0,1984.0,1984.0
15687,7.45,7.45,7.45,100951.0,100951.0,100951.0,3306.0,3306.0,3306.0,66996.0,66996.0,66996.0,2975.0,2975.0,2975.0,3239.0,3239.0,3239.0,24437.0,24437.0,24437.0,100953.0,100953.0,100953.0
15689,7.233333333333333,8.3,6.63,689203.5,2234314.0,92714.0,30796.666666666668,76895.0,5961.0,484411.1666666667,1783962.0,43095.0,14456.5,23176.0,3614.0,18287.833333333332,26748.0,6525.0,141325.33333333334,332831.0,33520.0,689277.5,2234568.0,92715.0
15699,7.2316666666666665,8.24,5.97,515697.4166666667,1632879.0,12258.0,23823.583333333332,66764.0,686.0,377860.0833333333,1378608.0,7491.0,12007.416666666666,30889.0,252.0,13868.166666666666,38049.0,367.0,88163.25,221798.0,3460.0,515722.5,1633033.0,12256.0
15729,6.9,6.9,6.9,407834.0,407834.0,407834.0,19952.0,19952.0,19952.0,293739.0,293739.0,293739.0,9148.0,9148.0,9148.0,15700.0,15700.0,15700.0,69314.0,69314.0,69314.0,407853.0,407853.0,407853.0
15731,8.120000000000001,8.93,7.35,636537.8,1679420.0,38579.0,21547.8,51369.0,2652.0,438499.0,1259661.0,20468.0,11350.6,26945.0,1622.0,9414.4,21521.0,1188.0,155763.8,327153.0,12651.0,636575.6,1679498.0,38581.0
