mal_id,type,genres,studios,themes,demographics,source,rating,episodes,season,y_score,y_members,main_characters,supporting_characters,recommendation_mal_id,staff
35756,TV,['Slice of Life'],['Nexus'],"['CGDCT', 'Otaku Culture']",[],4-koma manga,PG-13 - Teens 13 or older,12.0,spring,7.36,149675,4,12,"[31953, 7674, 47917, 34798, 37614, 23289, 35540, 35241, 33948, 21273, 39792, 37206, 32555, 38062, 48542, 16353, 32901, 20031, 36943, 289, 24031, 10495, 14045, 25835, 32607, 32924, 16732, 21863, 46352, 42568, 21681, 37579, 35249, 13759, 31080, 1852, 30355, 29163]","[2096, 8074, 8127, 9387, 9616, 10294, 12198, 16063, 17135, 19884, 24167, 34349, 34785, 37061, 38659, 38764, 38876, 38879, 39642, 41289, 42034, 42077, 42246, 45182, 45243, 49340, 54259, 55494, 55601, 60997, 61325, 62189, 62467, 63456, 63463, 63485, 63591, 63607, 63920, 64221, 64526, 64917, 66898, 66902, 67565, 67568, 68003, 68716, 68717, 68718, 69189, 69439, 70133, 70892, 70971, 72580, 72939, 73052, 73256, 75089, 75434, 75597, 76825, 78874, 78913, 79648, 79835, 80863, 80937, 81290, 81618, 81783, 82285, 82634, 84245, 86153, 89022]"
14317,TV Special,['Sci-Fi'],['Production I.G'],[],[],Original,PG-13 - Teens 13 or older,1.0,spring,6.42,7166,2,2,"[16528, 27775, 13971, 7465, 17121, 3167, 14373]",[17183]
37823,TV,"['Action', 'Comedy', 'Fantasy', 'Romance']",['Gonzo'],"['Harem', 'Isekai', 'Parody']",[],Game,PG-13 - Teens 13 or older,12.0,fall,4.57,135541,1,18,"[38297, 35203, 54265, 31240, 40436, 30831, 33021, 34051, 36726]","[203, 6619, 8110, 8143, 9973, 10541, 15655, 15939, 16479, 22377, 25739, 28085, 32651, 33745, 34275, 36979, 37717, 37767, 38844, 39024, 39707, 39949, 40797, 41030, 49154, 50627, 50660, 52327, 54259, 54963, 55639, 57373, 63456, 63463, 63677, 64330, 64526, 64814, 65072, 65409, 65965, 66898, 67527, 70179, 70892, 71650, 72530, 75778, 75811, 76185, 77396]"
31147,TV,"['Action', 'Fantasy', 'Mystery', 'Sci-Fi']",['Bones'],"['Mythology', 'Super Power', 'Urban Fantasy']",[],Original,PG-13 - Teens 13 or older,13.0,fall,6.64,94332,3,34,"[28617, 24439, 18229, 31964, 20689, 28999, 34449, 2337, 32962, 1022, 1465, 5081, 32681, 21603, 20973, 21421, 4981, 10798, 10721, 598, 2321, 17909, 19365, 25867, 30276, 23311, 31478]","[203, 2914, 3328, 3459, 5083, 5405, 6490, 6801, 7193, 7880, 8057, 8759, 9133, 9361, 9856, 10090, 10928, 11268, 16233, 16749, 18433, 19926, 28429, 28585, 31171, 31725, 34349, 38094, 38681, 38919, 39197, 40172, 40210, 40424, 41031, 41190, 41280, 41386, 41533, 42494, 44418, 45709, 46752, 47112, 47350, 48458, 48510, 48771, 48903, 49253, 50034, 50140, 50407, 53360, 53492, 53768, 54647, 56848, 57083, 57840, 58090, 61453, 61922, 61943, 62191, 62261, 62335, 62390, 62437, 62458, 62870, 63352, 63358, 63529, 63600, 63607, 64837, 64845, 65072, 65731, 67527, 68561, 70055, 70133, 70486, 70887, 71155, 71342, 71882, 72173, 72563, 72568, 72581, 72651, 73008, 73009, 73053, 73057, 73065, 73286, 73288, 73289, 73357, 73359, 73713, 73781, 73879, 74071, 74263, 74357, 74589, 74591, 74608, 74827, 74919, 75089, 75384, 75748, 75785, 75990, 75995, 75999, 76013, 76346, 76659, 76661, 76782, 76923, 76981, 77013, 77361, 77781, 78295, 78493, 78761, 79079, 79238, 79261, 79296, 79370, 79835, 79843, 80030, 80038, 80078, 80103, 80318, 80828, 80937, 81735, 82372, 82384, 83068, 83160, 83559, 83828, 84166, 84698, 84765, 84974, 85868, 89343]"
32313,TV,"['Action', 'Fantasy', 'Mystery', 'Sci-Fi']",['Bones'],"['Mythology', 'Super Power', 'Urban Fantasy']",[],Original,R+ - Mild Nudity,11.0,spring,6.97,38218,3,18,"[33486, 23421, 19365]","[203, 3328, 3459, 5083, 5549, 5660, 5954, 6490, 6801, 7880, 8743, 8759, 8979, 9133, 9361, 9440, 10090, 10308, 10928, 11268, 11416, 16749, 18433, 25803, 27397, 31171, 38094, 38919, 40409, 41031, 41032, 41150, 41280, 41533, 44418, 45709, 47112, 47114, 47350, 47365, 47427, 47532, 48458, 48771, 50034, 50660, 53360, 53733, 54647, 54776, 56848, 60753, 62261, 62335, 62390, 62437, 63352, 63358, 63494, 63600, 63607, 65072, 68922, 70054, 70055, 70133, 70887, 70971, 71153, 71515, 72577, 72581, 72651, 72906, 73008, 73009, 73052, 73065, 73286, 73288, 73289, 73357, 73359, 74133, 74263, 74589, 74608, 74827, 75089, 75384, 75485, 75748, 75785, 75995, 76782, 76923, 76981, 77781, 78249, 78295, 78493, 78707, 79370, 79714, 79843, 80030, 80038, 80052, 80078, 80103, 81073, 81309, 82384, 82644, 83068, 83559, 84166, 84765]"
51680,TV,['Slice of Life'],['Studio Pierrot'],"['Adult Cast', 'Iyashikei']",[],Web manga,PG-13 - Teens 13 or older,24.0,fall,7.85,108955,5,9,"[55310, 32093, 10460, 36513, 40620, 33255, 48641, 35828, 50416, 31414, 35222, 54617, 47917, 32542, 34839, 45613]","[1764, 6831, 6929, 8725, 14463, 17097, 17635, 28655, 34209, 37562, 39289, 40244, 46314, 47439, 48642, 49048, 55040, 56671, 57593, 60768, 61369, 61769, 63485, 64164, 64305, 64309, 64524, 64529, 65089, 65436, 65455, 65966, 66308, 66783, 67528, 68233, 68236, 69393, 72106, 73291, 73860, 74232, 74752, 76210, 76391, 76616, 76623, 76659, 79842, 81073, 82562, 83127, 83199, 84418, 85058, 86273, 86338, 89135, 89193]"
38940,TV,"['Action', 'Fantasy', 'Mystery']",['Millepensee'],"['Detective', 'Urban Fantasy']",[],Light novel,R - 17+ (violence & profanity),12.0,summer,6.71,126215,2,18,"[24439, 28907, 39221, 20787, 31163, 39017, 39567, 32827, 40060, 40074, 41120, 51417, 48680, 39063, 37979, 37952, 50709]","[203, 2622, 3445, 5172, 5652, 9526, 10073, 17903, 24273, 31669, 32709, 32869, 48329, 48456, 52768, 61922, 62515, 63583, 64291, 64292, 64526, 65072, 66822, 69189, 70455, 71409, 73478, 76417, 78443, 78446, 81340, 81588, 87485, 89944]"
10801,ONA,"['Comedy', 'Sci-Fi']",['Gonzo'],['School'],[],Manga,PG-13 - Teens 13 or older,7.0,summer,5.38,9206,9,0,"[2245, 6491]","[1696, 3661, 6549, 10776, 12041, 37597, 37598, 40787, 41022, 50627, 51413, 53356, 65963, 70729, 73260, 79880]"
9479,TV,"['Action', 'Drama', 'Sci-Fi']",['GoHands'],['Military'],['Seinen'],Manga,PG-13 - Teens 13 or older,13.0,fall,6.47,125323,3,23,"[6211, 14373, 20787, 14345, 53393, 13125, 6030, 483, 10793, 16524, 35838, 24765, 5220, 26243, 23283, 16512, 134, 43, 4038, 1575, 226, 4725, 19367]","[7516, 9856, 10131, 10132, 10133, 10134, 10135, 10435, 10436, 10437, 10438, 10439, 11068, 17047, 18471, 39066, 55969, 64135, 64150, 64152, 66818, 70234, 70235, 79708, 82116, 89694]"
10029,Movie,"['Award Winning', 'Romance']",['Studio Ghibli'],"['Historical', 'School']",['Shoujo'],Manga,G - All Ages,1.0,summer,7.78,223021,2,20,"[585, 12531, 21557, 634, 523, 597, 1554, 10013, 5084, 10014, 28725]","[1571, 1622, 1870, 6002, 6638, 6825, 7349, 8299, 8303, 9382, 9391, 9420, 9595, 10312, 12474, 12475, 12476, 15225, 26581, 30135, 30913, 35887, 35889, 37408, 40122, 40125, 40129, 40378, 43178, 43179, 46414, 47612, 48333, 48767, 48903, 49248, 49743, 51369, 51479, 52303, 55233, 55402, 56165, 56256, 56542, 56547, 56563, 60724, 60733, 60734, 62685, 70282, 72976, 78794, 83968, 89524]"
13807,OVA,['Horror'],['asread.'],['School'],[],Visual novel,R - 17+ (violence & profanity),1.0,summer,5.95,147867,9,6,"[11111, 19315, 376, 7724, 226, 934]","[8931, 10142, 16443, 19209, 19313, 32985, 39647, 39672, 41879, 42006, 61979, 62539, 62844, 63385, 75812, 79136, 82290, 82396, 84426]"
15037,OVA,"['Horror', 'Mystery']",['asread.'],['Gore'],[],Visual novel,R - 17+ (violence & profanity),4.0,summer,6.41,400665,10,8,"[11111, 934, 16592, 24765, 226, 19315, 33814, 52505, 10620, 35994, 7724, 1192, 36027, 10490, 12445, 3077, 6276, 2775, 23057, 8475, 1571, 2981, 22319, 6880, 4896, 3342]","[8662, 8931, 9447, 10142, 11352, 12016, 16329, 16443, 19209, 19313, 39647, 39672, 41879, 42006, 45782, 47106, 49051, 50633, 54064, 55471, 55651, 55663, 60753, 61223, 61927, 61979, 62238, 62243, 62425, 62539, 62759, 62819, 62833, 63384, 63385, 65393, 66895, 68521, 73458, 75812, 75960, 77020, 78800, 79136, 80336, 80398, 81268, 83828, 84426]"
22081,OVA,['Hentai'],['Jumondou'],[],[],Original,Rx - Hentai,1.0,winter,6.04,5267,2,0,"[11349, 11523, 9970]","[69947, 73487, 75431]"
10327,OVA,['Hentai'],['Studio 9 Maiami'],[],[],Visual novel,Rx - Hentai,2.0,spring,6.07,5493,1,0,"[8651, 20555]","[11116, 20881, 30519, 38465, 38466, 61536, 73475]"
48377,Music,[],[],"['Idols (Female)', 'Music']",[],Original,PG-13 - Teens 13 or older,1.0,fall,6.41,1467,1,0,[38291],[62297]
29943,Movie,['Avant Garde'],[],['Music'],[],Original,G - All Ages,1.0,winter,5.96,2739,0,0,"[28761, 875]","[30611, 36803, 45108]"
13325,OVA,['Hentai'],"['Studio Eromatick', 'Rabbit Gate']",[],[],Manga,Rx - Hentai,3.0,spring,6.4,9648,2,0,[2539],"[16473, 25463, 60415]"
25731,TV,"['Action', 'Fantasy', 'Sci-Fi']",['Sunrise'],"['Gore', 'Mecha', 'Military']",[],Original,R - 17+ (violence & profanity),25.0,fall,7.38,220538,1,41,"[1575, 35849, 9367, 11859, 16668, 41457, 1818, 93, 13125, 22199, 25013, 1602, 94, 879, 35790, 11021, 30385, 11751, 20787, 18679, 16524, 98, 167, 35557, 153, 32360, 8888, 6772, 9751, 52962, 4722, 10620, 31251, 6500, 9000, 41468, 3992, 1690, 31637, 26243, 226, 19429, 22433, 28013, 2795, 50953, 20785, 366, 15793, 30749, 10357, 10465, 3572, 11227, 1103, 9041, 10793, 14283, 19365, 22729, 13601, 3342, 48316, 2060]","[28, 81, 129, 191, 413, 2067, 5659, 6051, 7319, 9453, 9470, 10262, 10289, 14607, 19311, 19593, 22239, 25803, 25815, 27397, 31597, 32833, 33207, 33321, 36161, 37693, 39314, 39320, 41062, 41190, 46495, 47105, 47108, 47350, 48588, 48704, 52372, 53344, 55660, 55969, 56564, 60704, 66817, 67527, 70169, 70323, 71153, 79366, 88218]"
11177,TV,[],['SynergySP'],['Strategy Game'],['Kids'],Unknown,G - All Ages,52.0,fall,6.57,9777,8,12,"[5962, 19319]","[621, 8183, 8184, 8185, 8186, 10834, 21465, 25737, 25741, 36729, 46855, 48407, 48411, 52812, 57439, 61242, 62837, 68865, 74978, 76721, 87449, 89078]"
15547,TV,[],['SynergySP'],['Strategy Game'],['Kids'],Unknown,G - All Ages,52.0,fall,6.46,4283,3,15,[19319],"[8186, 25737, 36729, 39370, 40495, 48411, 62837, 68865, 74978, 76721, 84376, 87449, 89078]"
22839,CM,['Slice of Life'],['CoMix Wave Films'],['School'],[],Original,G - All Ages,1.0,winter,7.31,79794,2,1,"[32281, 38824, 17121, 32144, 48177, 41195, 34240, 61512, 32932, 1689, 24833, 15127, 23439, 31144, 31676]","[1117, 6547, 6863, 10129, 13537, 14637, 17999, 21017, 35729, 37250, 37333, 37407, 37408, 40963, 43182, 51999, 62844, 72246]"
36136,Music,[],[],"['Music', 'Space']",[],Original,G - All Ages,1.0,summer,6.45,1624,0,0,"[58911, 44407, 42910, 34240]","[40135, 46897, 46898]"
43735,TV,[],"['Yumeta Company', 'Graphinica']","['Music', 'Showbiz']",[],Game,PG-13 - Teens 13 or older,24.0,winter,6.78,27828,16,29,"[29163, 25835, 34800, 19023, 53912, 10278, 32607, 38009, 1974]","[5499, 6952, 7191, 7193, 14791, 15223, 20594, 34547, 34549, 41578, 48086, 48567, 48588, 49052, 50626, 51036, 55168, 58064, 61898, 62007, 62010, 62356, 62835, 63460, 63581, 63884, 63897, 64572, 65762, 67527, 70726, 72527, 73573, 76692, 80426, 81465]"
43879,Music,[],['Hololive Production'],['Music'],[],Original,G - All Ages,1.0,fall,6.36,1248,3,0,"[38271, 48432, 40477, 36339]","[22227, 31161, 50044, 63139, 66501, 66677]"
15109,TV,"['Comedy', 'Fantasy', 'Mystery']",['Zexcs'],"['Detective', 'Gag Humor', 'Organized Crime', 'Urban Fantasy']",['Shounen'],Manga,PG-13 - Teens 13 or older,12.0,winter,7.23,113114,5,18,"[10216, 21067, 23251, 2985, 14765, 12291, 918, 16355, 17831, 8795, 31630, 41762, 41833, 31636, 30276, 27727, 19841, 8675, 6956, 57533, 41094, 9863, 13535, 7647, 30016, 28619, 6974, 9513, 1261, 485, 23433, 11785, 5060, 15809, 15751]","[95, 243, 9552, 10436, 10439, 11426, 11969, 12032, 12517, 12585, 18823, 32969, 34351, 35429, 37716, 38971, 39681, 40078, 40114, 40242, 41386, 41493, 46724, 49319, 49744, 52733, 52942, 57150, 62243, 62726, 63465, 63679, 66972, 67716, 69189, 72580, 73396, 74938, 76078]"
42310,ONA,"['Action', 'Sci-Fi']",['Trigger'],"['Gore', 'Organized Crime']",[],Game,R+ - Mild Nudity,10.0,summer,8.62,961361,2,27,"[41433, 35120, 22199, 1, 13601, 47, 46095, 43, 889, 44511, 2001, 467, 35849, 10793, 227, 35848, 38668, 40052, 6675, 50346, 267, 39539, 26, 22319, 36649, 974, 52093, 24439, 16498, 42625, 1747, 36563, 12413, 40056, 48492, 42249, 1352, 50709, 37520, 3089, 820, 34542, 777, 32, 4983, 5682, 18679, 1818, 38749, 184, 1303, 339, 33051, 6594, 221, 48453, 42307, 8100, 2251]","[1584, 2349, 5956, 6063, 7998, 8619, 9522, 10133, 12357, 14521, 25635, 29723, 31171, 34293, 37418, 38431, 39271, 40030, 40126, 40439, 43428, 44031, 46920, 47908, 48452, 48618, 48868, 49221, 49223, 49224, 49228, 49231, 49232, 49233, 49239, 49249, 49252, 51622, 51637, 51639, 52277, 54815, 61023, 62780, 62867, 62951, 67665, 68394, 71124, 71752, 72108, 72251, 72252, 72598, 72743, 72820, 72925, 73478, 76517, 79707, 84303, 85694, 86153]"
31050,OVA,"['Action', 'Sci-Fi', 'Supernatural']","['Actas', 'Bee Media']","['Mythology', 'Super Power']",['Shounen'],Manga,R - 17+ (violence & profanity),3.0,fall,6.27,15605,13,18,"[44511, 35120, 44942, 1678]","[2478, 2992, 7041, 8104, 9490, 11283, 18029, 40030, 40133, 40882, 40975, 40977, 40978, 40979, 40980, 40981, 42825]"
33685,Movie,"['Action', 'Adventure', 'Sci-Fi']","['OLM Digital', 'Signal.MD']",[],['Shounen'],Manga,PG-13 - Teens 13 or older,1.0,fall,6.2,6650,11,7,"[1583, 33026]","[351, 2478, 2797, 5348, 5478, 6016, 6573, 8267, 9578, 12965, 13369, 20108, 20627, 24461, 39940, 42314, 43646, 46069, 48874, 49316, 49435, 55297, 57439, 64039, 83455, 87462]"
9629,Special,"['Action', 'Adventure', 'Sci-Fi']",['Production I.G'],['Mecha'],['Shounen'],Manga,PG-13 - Teens 13 or older,1.0,fall,5.49,2292,3,0,[11755],"[2478, 4097, 5304, 5348, 5392, 8102, 8267, 9198, 20016, 21809, 36908, 49767, 50479, 57710, 64017]"
17397,ONA,"['Comedy', 'Ecchi']",[],['School'],['Seinen'],4-koma manga,PG-13 - Teens 13 or older,12.0,winter,5.71,46739,2,2,"[15125, 18039, 20931, 8675, 17849, 4591, 7593, 11491, 14199]",[12145]
20031,TV,['Comedy'],"[""Brain's Base""]","['School', 'Strategy Game']",['Seinen'],Manga,PG-13 - Teens 13 or older,12.0,winter,7.49,409536,5,45,"[14811, 10719, 6347, 8675, 24, 23289, 11843, 34280, 14741, 20709, 19221, 28677, 8841, 25159, 30831, 5909, 34881, 9863, 13535, 33255, 6547, 10396, 29785, 21405, 38610, 918, 14813, 38619, 37105, 2104, 58426, 15751, 38390, 18095, 31404, 15809, 10165, 31914, 34414, 38787, 21877, 35821, 40483, 35427, 31952, 35756, 44276, 8516, 17827, 15125, 10495, 8424, 16910, 18495, 35988, 14199, 7817, 6956, 1082, 863, 1738, 2744, 4550, 17082, 23309, 849, 12189, 23121, 14967, 7647, 853, 2001, 14765, 13759, 20541, 9513, 28817]","[93, 185, 203, 302, 599, 4054, 5316, 6064, 6929, 8079, 8185, 8192, 8214, 9447, 9535, 14045, 25177, 28655, 28843, 37596, 37842, 39083, 39087, 39241, 41135, 41173, 41386, 41495, 45726, 46142, 46723, 46725, 46726, 47200, 47350, 47547, 48510, 48933, 50460, 55078, 55703, 62440, 63352, 64829, 64864, 65217, 66845, 68154, 69094, 70232, 71413, 71758, 72699, 73065, 73511, 74186, 74652, 75379, 75431, 75793, 77080, 79135, 79145, 80100]"
23383,OVA,['Comedy'],"[""Brain's Base""]",[],['Seinen'],Manga,PG-13 - Teens 13 or older,1.0,fall,7.31,67326,3,6,[9471],[8214]
14827,TV,"['Drama', 'Romance', 'Ecchi']",['Kazami Gakuen Koushiki Douga-bu'],"['Harem', 'School']",[],Visual novel,PG-13 - Teens 13 or older,13.0,winter,6.49,32249,6,10,"[31716, 17827]","[309, 896, 6323, 6728, 6751, 7984, 8074, 9298, 9440, 9813, 10262, 10961, 11360, 14409, 14789, 14791, 16583, 19391, 19393, 25487, 29763, 31717, 33299, 34257, 36880, 37226, 37699, 38061, 39270, 39336, 39396, 40133, 41142, 41493, 45182, 47840, 48089, 48183, 50854, 50855, 52327, 53926, 53969, 55515, 55662, 55670, 56848, 57128, 61240, 61697, 61887, 61924, 61943, 62022, 62176, 62726, 63197, 63414, 63581, 63600, 64250, 64742, 66204, 66520, 66915, 67755, 70186, 70522, 72080, 72598, 72921, 72996, 73051, 73201, 74070, 74112, 74162, 74469, 75330, 75333, 75597, 75788, 75960, 76171, 76780, 76863, 78443, 79145, 79353, 79575, 79835, 79912, 80078, 80200, 80675, 80686, 80763, 80832, 80848, 82026, 82323, 82386, 82794, 82835, 83134, 83265, 83389, 83561, 83719, 84109, 84465, 85405, 85695, 85779, 88997, 89645]"
32370,TV,"['Action', 'Adventure', 'Fantasy']",['TMS Entertainment'],['Urban Fantasy'],['Shounen'],Manga,R - 17+ (violence & profanity),13.0,summer,7.68,197485,3,39,"[32105, 38680, 33506, 5114]","[1892, 2096, 5112, 5316, 6498, 8185, 9453, 10685, 10928, 14031, 15627, 15893, 19593, 19809, 25617, 25803, 29289, 33155, 34399, 37611, 38194, 38243, 40243, 40860, 40861, 41173, 41437, 42035, 45725, 47108, 47114, 47300, 47412, 47563, 48076, 48327, 48328, 49221, 55251, 55461, 60015, 65081, 67008, 67088, 67283, 70170, 71412, 72578, 73820, 74112, 74133, 78215, 78249, 78250, 79238, 79573, 80041, 80043, 80904, 82196, 84677, 85096]"
51586,TV,[],['SANZIGEN'],"['Idols (Female)', 'Music', 'School']",[],Mixed media,PG-13 - Teens 13 or older,12.0,winter,7.36,16217,24,10,[37869],"[2004, 5083, 5391, 14519, 16707, 30337, 38811, 42006, 48451, 48505, 48507, 49806, 51704, 52108, 52112, 52114, 52115, 52116, 52139, 52140, 52142, 55549, 58497, 63025, 64844, 66864, 67801, 75367]"
39681,TV,[],['SANZIGEN'],"['Idols (Female)', 'Music', 'School']",[],Mixed media,PG-13 - Teens 13 or older,13.0,fall,7.6,46338,4,32,"[50380, 37869, 15051, 55689, 5680, 37206, 54839, 36945, 42307, 31370, 40879, 40803, 33573, 41783]","[2004, 5083, 5315, 10862, 14519, 24271, 30337, 30917, 38811, 42240, 45210, 48451, 48456, 48505, 48927, 49806, 50533, 51512, 51513, 51704, 52117, 52118, 52138, 52139, 52140, 52142, 52143, 52144, 52145, 55301, 56938, 58497, 81883, 89378]"
45782,TV,['Comedy'],"['W-Toon Studio', 'DMM.futureworks']",['Music'],[],Mixed media,PG-13 - Teens 13 or older,26.0,winter,6.97,7795,24,3,"[49939, 40854, 37873]","[39175, 40961, 48451, 51704, 52108, 52112, 52114, 55301, 60356, 63223, 68534, 70764, 87145]"
44406,ONA,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Big Firebird Culture'],[],[],Novel,PG-13 - Teens 13 or older,12.0,fall,7.51,106631,2,13,"[41094, 34300, 41923, 52299, 60586, 55733, 52178, 49952, 53473, 41353, 39024, 60057]","[24119, 48058, 59087, 65608]"
51898,ONA,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Big Firebird Culture'],[],[],Web novel,PG-13 - Teens 13 or older,12.0,winter,7.58,22857,2,8,[60586],"[59087, 62724, 71261, 71262, 72583, 78166]"
10259,Movie,"['Adventure', 'Drama', 'Romance', 'Supernatural']",['B&T'],[],[],Original,PG-13 - Teens 13 or older,1.0,summer,7.47,46697,4,20,"[199, 32281, 2890, 37981, 28805, 31499, 32534, 33443, 50549, 9760, 33350, 431, 36661, 34549, 164, 1140, 572]","[1150, 6382, 68695]"
40233,ONA,"['Action', 'Adventure', 'Fantasy', 'Romance']","['Foch Film', 'TrioPen Studio']","['Historical', 'Martial Arts']",[],Web novel,PG-13 - Teens 13 or older,12.0,summer,6.55,7598,2,10,[37208],[49412]
31636,TV,"['Comedy', 'Gourmet']",['feel.'],[],['Shounen'],Manga,PG-13 - Teens 13 or older,12.0,winter,6.6,481192,2,12,"[38610, 17549, 36108, 35298, 918, 41226, 28171, 24629, 22789, 31498, 50346, 3958, 32282, 49220, 10396, 31578, 34881, 14713, 34618, 38276, 39247, 21877, 35860, 5112, 2222, 7647, 24031, 18095, 6956, 33988, 32013, 15109, 9289, 32673, 13759]","[203, 891, 2096, 5316, 6549, 6996, 7191, 9301, 10366, 10553, 10958, 11021, 11352, 15557, 17903, 17991, 19811, 32085, 32955, 33067, 33715, 36880, 37163, 38029, 38102, 38385, 38718, 39257, 39626, 39678, 40114, 40944, 41135, 41245, 41403, 41873, 42249, 46112, 46730, 47111, 47532, 47560, 47811, 48444, 48462, 48923, 51023, 51876, 53454, 53926, 55578, 55661, 56016, 59485, 61594, 61697, 61979, 62001, 62239, 62515, 62739, 62740, 63533, 64250, 64376, 64465, 64874, 65390, 65469, 67542, 67778, 68838, 68954, 69722, 70367, 70996, 71464, 72416, 72729, 72939, 73039, 73293, 73721, 74518, 74652, 74938, 74966, 75071, 75431, 75508, 77753, 78493, 79453, 79835, 80076, 80098, 80099, 80100, 80108, 80111, 80112, 80113, 80123, 80155, 80165, 80166, 80167, 80168, 80169, 80170, 80171, 80172, 80173, 80192, 80193, 80200, 80201, 80202, 80203, 80247, 80249, 80254, 80256, 80686, 81951, 85553]"
36049,TV,"['Comedy', 'Gourmet']",['Tezuka Productions'],[],['Shounen'],Manga,PG-13 - Teens 13 or older,12.0,winter,6.82,180069,2,7,"[36949, 36108, 35298, 22789, 21877]","[203, 5316, 6549, 6996, 11638, 16751, 19811, 33067, 37163, 38385, 38726, 40488, 40738, 40944, 43853, 46126, 46384, 48462, 51291, 51293, 52311, 57839, 62239, 62814, 63887, 64250, 64465, 64573, 65072, 65373, 65390, 66795, 67265, 68954, 70838, 74966, 75034, 79702, 80123, 80165, 80168, 80173]"
35238,OVA,['Hentai'],['Studio 1st'],[],[],Manga,Rx - Hentai,1.0,spring,6.1,6361,1,0,[28517],"[7959, 7961, 11188, 27181, 34799, 38465, 42104]"
49014,Music,[],['Studio Gohan'],['Music'],[],Original,PG-13 - Teens 13 or older,1.0,spring,6.31,841,1,1,"[44407, 42488, 30771]","[15205, 50480]"
37699,OVA,['Hentai'],['T-Rex'],[],[],Web manga,Rx - Hentai,2.0,summer,6.63,14190,3,1,[21069],"[11200, 38463, 58755, 58784, 58798]"
17827,TV,['Romance'],['Hoods Entertainment'],"['Harem', 'School']",[],Visual novel,PG-13 - Teens 13 or older,12.0,fall,6.83,143477,6,8,"[19685, 20031, 10079, 6347, 3731, 8915, 17729, 23079, 23847, 14527, 1965, 12189, 14827]","[6459, 9388, 9681, 10212, 14387, 15645, 15647, 29289, 33433, 37619, 37638, 37712, 37850, 38949, 40030, 40114, 40215, 41143, 41311, 46812, 47306, 50145, 51749, 52015, 53454, 64076, 66975, 67658, 69189, 71782, 74760, 77881, 78350, 85868, 88005]"
12549,TV,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",['feel.'],"['Harem', 'School']",[],Light novel,R+ - Mild Nudity,12.0,summer,6.52,439519,5,8,"[11617, 5958, 355, 1195, 6324, 21809, 23233, 9367, 15451, 15809, 30363, 8407, 591, 8676, 25429, 5112, 18677, 30296, 2993, 19769, 11785, 15225, 12293, 8841, 8630, 6205, 6500, 940, 10080]","[6738, 6751, 7467, 7561, 8192, 8979, 9447, 10213, 10261, 10262, 10685, 11021, 11281, 11352, 11986, 12357, 12359, 13211, 14439, 14523, 15927, 18433, 19327, 21819, 25383, 25623, 26233, 31677, 33715, 34257, 34349, 34549, 37268, 37448, 38078, 38102, 38764, 38817, 38849, 38903, 38989, 38998, 39649, 39679, 39970, 40406, 40710, 40912, 41129, 41167, 41173, 41313, 41314, 41403, 42488, 46137, 47107, 47560, 47565, 47840, 48458, 48567, 48617, 48923, 49483, 49684, 50397, 53040, 53926, 55661, 56848, 59485, 60564, 61697, 61887, 61926, 61934, 61979, 62189, 62270, 62515, 62739, 62797, 63283, 63562, 64873, 64874, 65469, 66902, 67055, 67104, 67223, 67224, 67284, 68483, 70237, 70246, 71758, 72416, 73281, 73828, 73961, 73962, 74112, 74162, 74915, 75089, 75792, 75931, 76416, 76871, 77360, 77383, 78200, 79411, 79453, 80042, 80075, 80078, 80108, 80111, 80112, 80113, 80247, 80256, 80274, 80275, 80312, 80384, 81296, 81531, 81967, 82662, 82744, 82843, 82862, 83260, 83285, 83920, 84974, 85553, 86622, 87700, 88011, 88012, 88015, 88016, 88018, 88020, 88021, 88022]"
